"Adverb","Adjective","a","b","c","d","GStat","Frequency"
"completely","erroneous",2,8317,231,98355233,14.5367414349548,"higher"
"completely","error-free",1,8318,17,98355447,11.0346376802027,"higher"
"completely","esoteric",1,8318,214,98355250,6.05546915661412,"higher"
"completely","essential",1,8318,8625,98346839,0.0897841409163089,"higher"
"completely","estranged",2,8317,229,98355235,14.5710357048392,"higher"
"completely","european",1,8318,19936,98335528,0.327482999108879,"lower"
"completely","evaporated",1,8318,29,98355435,9.99211212212764,"higher"
"completely","even",3,8316,2721,98352743,9.86434676762042,"higher"
"completely","excavated",1,8318,107,98355357,7.41901494316918,"higher"
"completely","exclusive",1,8318,2066,98353398,1.83810420662143,"higher"
"completely","executed",1,8318,68,98355396,8.31374342050526,"higher"
"completely","exempt",2,8317,531,98354933,11.2678413694083,"higher"
"completely","exhausted",8,8311,956,98354508,57.6156050988622,"higher"
"completely","exhaustive",1,8318,327,98355137,5.22822373854759,"higher"
"completely","exogenous",1,8318,139,98355325,6.90327681839444,"higher"
"completely","explicit",2,8317,1868,98353596,6.467886247541,"higher"
"completely","external",1,8318,4906,98350558,0.589054006144683,"higher"
"completely","extinct",2,8317,427,98355037,12.1203358991174,"higher"
"completely","extraordinary",1,8318,2857,98352607,1.32371133351835,"higher"
"completely","eyeless",1,8318,19,98355445,10.818495809296,"higher"
"completely","failed",1,8318,516,98354948,4.34901533221156,"higher"
"completely","fair",6,8313,8483,98346981,14.9199634065709,"higher"
"completely","fallacious",2,8317,57,98355407,20.052678836001,"higher"
"completely","false",14,8305,3563,98351901,80.0507107629989,"higher"
"completely","familiar",3,8316,5516,98349948,6.09873771381266,"higher"
"completely","family-orientated",1,8318,3,98355461,14.2577182178275,"higher"
"completely","fantastic",1,8318,1131,98354333,2.88458527231157,"higher"
"completely","fascinating",1,8318,1639,98353825,2.2288124841543,"higher"
"completely","fat",1,8318,3529,98351935,1.01495514853808,"higher"
"completely","fatuous",1,8318,74,98355390,8.14682470243632,"higher"
"completely","fearless",4,8315,150,98355314,37.9499133064875,"higher"
"completely","feasible",1,8318,823,98354641,3.46796322858253,"higher"
"completely","featureless",2,8317,117,98355347,17.2217089057159,"higher"
"completely","feminine",1,8318,792,98354672,3.53946213132974,"higher"
"completely","feral",1,8318,114,98355350,7.2940300652262,"higher"
"completely","filthy",2,8317,641,98354823,10.534664051212,"higher"
"completely","finite",1,8318,627,98354837,3.97845247829646,"higher"
"completely","fire-resistant",1,8318,8,98355456,12.4782673407212,"higher"
"completely","firm",1,8318,4953,98350511,0.57793665399507,"higher"
"completely","fit",1,8318,3155,98352309,1.17571525097397,"higher"
"completely","flabbergasted",2,8317,41,98355423,21.3412463335204,"higher"
"completely","flat",12,8307,5681,98349783,54.1814366677872,"higher"
"completely","flat-chested",1,8318,16,98355448,11.1521835857156,"higher"
"completely","fleshless",1,8318,16,98355448,11.1521835857156,"higher"
"completely","flexible",7,8312,2372,98353092,36.118458305185,"higher"
"completely","floored",1,8318,27,98355437,10.1321968440657,"higher"
"completely","foreign",2,8317,15941,98339523,0.273829995401951,"higher"
"completely","forgivable",1,8318,25,98355439,10.2828916392757,"higher"
"completely","fortuitous",1,8318,120,98355344,7.19289437722356,"higher"
"completely","fractured",1,8318,237,98355227,5.85564317047409,"higher"
"completely","frank",2,8317,554,98354910,11.1024323376479,"higher"
"completely","frantic",1,8318,536,98354928,4.2764154931466,"higher"
"completely","free",72,8247,19361,98336103,404.433647888444,"higher"
"completely","free-format",1,8318,5,98355459,13.3500031884925,"higher"
"completely","free-living",1,8318,37,98355427,9.51352738603213,"higher"
"completely","fresh",14,8305,6591,98348873,63.3644358531374,"higher"
"completely","fried",1,8318,361,98355103,5.03642621047666,"higher"
"completely","friendly",1,8318,3821,98351643,0.905370679594881,"higher"
"completely","frozen",5,8314,1433,98354031,27.4258185767897,"higher"
"completely","fruitless",2,8317,216,98355248,14.8015665803364,"higher"
"completely","full",8,8311,28002,98327462,8.214940275799,"higher"
"completely","functional",2,8317,1957,98353507,6.29685764369152,"higher"
"completely","functioning",1,8318,134,98355330,6.975432252638,"higher"
"completely","furnished",2,8317,317,98355147,13.2900234604023,"higher"
"completely","futile",2,8317,347,98355117,12.9344914425939,"higher"
"completely","ga-ga",1,8318,4,98355460,13.7525443212896,"higher"
"completely","general",4,8315,35065,98320399,0.32485650377811,"higher"
"completely","general-purpose",1,8318,64,98355400,8.43340622411535,"higher"
"completely","genuine",3,8316,3253,98352211,8.88337881008661,"higher"
"completely","german",1,8318,10268,98345196,0.0189826397205757,"higher"
"completely","global",1,8318,3520,98351944,1.01853930164973,"higher"
"completely","glue-free",1,8318,0,98355464,18.7558920038479,"higher"
"completely","good",2,8317,78180,98277284,4.44408374711922,"lower"
"completely","gowned",1,8318,14,98355450,11.4103590915678,"higher"
"completely","graceful",1,8318,428,98355036,4.70770067976526,"higher"
"completely","grammatical",1,8318,990,98354474,3.12691628145574,"higher"
"completely","gratuitous",1,8318,134,98355330,6.975432252638,"higher"
"completely","grease-free",2,8317,11,98355453,26.35148611049,"higher"
"completely","green",1,8318,10897,98344567,0.00647476251042226,"higher"
"completely","grey",2,8317,4606,98350858,3.32224235696404,"higher"
"completely","gross",1,8318,2234,98353230,1.71019713681969,"higher"
"completely","groundless",1,8318,85,98355379,7.87324706739348,"higher"
"completely","grown-up",1,8318,275,98355189,5.56522986399536,"higher"
"completely","guileless",1,8318,27,98355437,10.1321968440657,"higher"
"completely","gutted",1,8318,83,98355381,7.92024883094624,"higher"
"completely","haggard",1,8318,97,98355367,7.61260205016258,"higher"
"completely","haphazard",1,8318,262,98355202,5.65970429769514,"higher"
"completely","happy",20,8299,11296,98344168,83.575584202024,"higher"
"completely","hardware-independent",1,8318,10,98355454,12.0555892006964,"higher"
"completely","harmless",4,8315,632,98354832,26.6058419447404,"higher"
"completely","haywire",2,8317,22,98355442,23.7476177425076,"higher"
"completely","healthy",4,8315,3521,98351943,13.374138785667,"higher"
"completely","heart-free",1,8318,3,98355461,14.2577182178275,"higher"
"completely","heartless",1,8318,131,98355333,7.02003974343294,"higher"
"completely","hegemonic",1,8318,98,98355366,7.59236267142152,"higher"
"completely","helpless",7,8312,784,98354680,51.3075011596551,"higher"
"completely","hidden",2,8317,1464,98354000,7.37375626848088,"higher"
"completely","hollow",1,8318,788,98354676,3.54890580597333,"higher"
"completely","homogeneous",1,8318,488,98354976,4.45575123594808,"higher"
"completely","homologous",1,8318,173,98355291,6.47279985952061,"higher"
"completely","homologous",1,8318,173,98355291,6.47279985952061,"higher"
"completely","honest",10,8309,2840,98352624,55.0349167645462,"higher"
"completely","honourable",2,8317,858,98354606,9.40663892512818,"higher"
"completely","hopeless",2,8317,706,98354758,10.1598868013477,"higher"
"completely","horizontal",1,8318,1188,98354276,2.79593040403182,"higher"
"completely","horrendous",1,8318,300,98355164,5.39573784274426,"higher"
"completely","horrible",1,8318,1602,98353862,2.26820722749453,"higher"
"completely","human",1,8318,18771,98336693,0.250827506490646,"lower"
"completely","humble",2,8317,747,98354717,9.94133113114891,"higher"
"completely","humdrum",1,8318,72,98355392,8.20091239216711,"higher"
"completely","hurtful",1,8318,125,98355339,7.11242761188199,"higher"
"completely","hypothetical",1,8318,484,98354980,4.47151875923034,"higher"
"completely","hysterical",1,8318,400,98355064,4.83811889028119,"higher"
"completely","icapable",1,8318,0,98355464,18.7558920038479,"higher"
"completely","ideal",1,8318,5102,98350362,0.543866527857781,"higher"
"completely","identical",2,8317,2145,98353319,5.96192333004552,"higher"
"completely","idiomatic",1,8318,74,98355390,8.14682470243632,"higher"
"completely","idle",1,8318,614,98354850,4.01812326423382,"higher"
"completely","ignorant",11,8308,713,98354751,92.5047537127115,"higher"
"completely","ignorant'",1,8318,0,98355464,18.7558920038479,"higher"
"completely","illegal",1,8318,2386,98353078,1.60428542471727,"higher"
"completely","illegitimate",1,8318,369,98355095,4.99400186253028,"higher"
"completely","illiquid",1,8318,33,98355431,9.73845681895226,"higher"
"completely","illiterate",1,8318,225,98355239,5.9573086319975,"higher"
"completely","illogical",1,8318,221,98355243,5.99242727325587,"higher"
"completely","illuminated",1,8318,238,98355226,5.84740888014421,"higher"
"completely","illuminating",1,8318,260,98355204,5.67466252260823,"higher"
"completely","illusory",1,8318,204,98355260,6.14926151479803,"higher"
"completely","illustrated",1,8318,420,98355044,4.74404013506867,"higher"
"completely","imaginary",2,8317,720,98354744,10.0838204998455,"higher"
"completely","immaculate",1,8318,464,98355000,4.55244785484299,"higher"
"completely","immaterial",1,8318,193,98355271,6.25798218608614,"higher"
"completely","immobile",1,8318,149,98355315,6.7665039835577,"higher"
"completely","immoral",2,8317,311,98355153,13.3652018140096,"higher"
"completely","immortal",1,8318,258,98355206,5.6897385971104,"higher"
"completely","immovable",1,8318,86,98355378,7.85015986798735,"higher"
"completely","immune",7,8312,961,98354503,48.4989508036175,"higher"
"completely","impartial",4,8315,305,98355159,32.3522076150466,"higher"
"completely","impassable",1,8318,97,98355367,7.61260205016258,"higher"
"completely","impassive",2,8317,146,98355318,16.3476043131565,"higher"
"completely","impermeable",1,8318,49,98355415,8.9602682352378,"higher"
"completely","impersonal",1,8318,457,98355007,4.58163322983674,"higher"
"completely","impervious",1,8318,149,98355315,6.7665039835577,"higher"
"completely","implausible",1,8318,156,98355308,6.67616839604863,"higher"
"completely","implicit",1,8318,1149,98354315,2.8560639743573,"higher"
"completely","impossible",5,8314,6806,98348658,12.7675880737658,"higher"
"completely","impotent",1,8318,215,98355249,6.04633593679612,"higher"
"completely","impoverished",1,8318,334,98355130,5.18710999300356,"higher"
"completely","impracticable",1,8318,166,98355298,6.55398074731462,"higher"
"completely","impractical",3,8316,286,98355178,22.9411219793412,"higher"
"completely","impressed",1,8318,1628,98353836,2.24041594590953,"higher"
"completely","improbable",1,8318,376,98355088,4.95765116347768,"higher"
"completely","inaccessible",4,8315,334,98355130,31.6349941032048,"higher"
"completely","inaccurate",2,8317,455,98355009,11.8715922415785,"higher"
"completely","inactive",1,8318,314,98355150,5.30703298762502,"higher"
"completely","inadequate",12,8307,2271,98353193,75.5732288918054,"higher"
"completely","inadmissible",2,8317,87,98355377,18.3900649349142,"higher"
"completely","inane",1,8318,60,98355404,8.56077612396001,"higher"
"completely","inanimate",1,8318,149,98355315,6.7665039835577,"higher"
"completely","inappropriate",6,8313,1230,98354234,36.8415299768897,"higher"
"completely","incapable",6,8313,817,98354647,41.6665476135714,"higher"
"completely","incidental",1,8318,362,98355102,5.03107048163407,"higher"
"completely","inclusive",1,8318,323,98355141,5.2521250806611,"higher"
"completely","incognito",1,8318,39,98355425,9.4099403353455,"higher"
"completely","incompatible",3,8316,627,98354837,18.306082698428,"higher"
"completely","incompetent",2,8317,367,98355097,12.7143513201555,"higher"
"completely","incomprehensible",4,8315,343,98355121,31.4250473434197,"higher"
"completely","inconsistent",1,8318,636,98354828,3.95149320776504,"higher"
"completely","incorrect",1,8318,689,98354775,3.80049281860473,"higher"
"completely","incredible",1,8318,1194,98354270,2.78687386586236,"higher"
"completely","independant",1,8318,11,98355453,11.873688887281,"higher"
"completely","independent",29,8290,9809,98345655,149.808402576058,"higher"
"completely","indestructible",1,8318,94,98355370,7.67460033021159,"higher"
"completely","indifferent",3,8316,592,98354872,18.6439579504248,"higher"
"completely","indistinguishable",1,8318,297,98355167,5.41529750022419,"higher"
"completely","individual",4,8315,15461,98340003,3.55997274034093,"higher"
"completely","ineffective",5,8314,656,98354808,35.0875216622612,"higher"
"completely","inelastic",8,8311,69,98355395,98.6972572750883,"higher"
"completely","inert",3,8316,289,98355175,22.8793444297802,"higher"
"completely","inexplicable",3,8316,238,98355226,24.0290341463545,"higher"
"completely","infallible",1,8318,145,98355319,6.82006829168625,"higher"
"completely","infatuated",1,8318,63,98355401,8.46448831360543,"higher"
"completely","infeasible",1,8318,30,98355434,9.92560228631864,"higher"
"completely","infertile",1,8318,90,98355374,7.76042458625621,"higher"
"completely","inflexible",2,8317,237,98355227,14.435622333768,"higher"
"completely","inhibited",2,8317,174,98355290,15.6549169162316,"higher"
"completely","innocent",19,8300,2027,98353437,141.112463259029,"higher"
"completely","inoffensive",1,8318,49,98355415,8.9602682352378,"higher"
"completely","inoperative",1,8318,36,98355428,9.56741888434963,"higher"
"completely","insane",5,8314,358,98355106,41.0619253642145,"higher"
"completely","inscrutable",1,8318,112,98355352,7.32893521838824,"higher"
"completely","insensitive",4,8315,307,98355157,32.3005968169979,"higher"
"completely","insignificant",1,8318,531,98354933,4.29429652246089,"higher"
"completely","insulated",1,8318,108,98355356,7.40066525510074,"higher"
"completely","intact",3,8316,1211,98354253,14.4622086438804,"higher"
"completely","integrated",3,8316,1939,98353525,11.7637419898202,"higher"
"completely","inter-convertible",1,8318,0,98355464,18.7558920038479,"higher"
"completely","interdependent",1,8318,174,98355290,6.46147468246422,"higher"
"completely","interest-inelastic",2,8317,8,98355456,27.5053288734973,"higher"
"completely","interested",1,8318,8577,98346887,0.0928258231235554,"higher"
"completely","invisible",5,8314,1195,98354269,29.1983573117669,"higher"
"completely","involved",2,8317,9818,98345646,1.17676012793885,"higher"
"completely","irrational",2,8317,492,98354972,11.5657835435129,"higher"
"completely","irrelevant",21,8298,1309,98354155,178.245168428584,"higher"
"completely","irresistible",1,8318,488,98354976,4.45575123594808,"higher"
"completely","irresponsible",4,8315,414,98355050,29.9399108278806,"higher"
"completely","irreversible",1,8318,270,98355194,5.60101531124541,"higher"
"completely","irritating",1,8318,420,98355044,4.74404013506867,"higher"
"completely","isolated",1,8318,1905,98353559,1.97309684238484,"higher"
"completely","italianate",1,8318,86,98355378,7.85015986798735,"higher"
"completely","japanese",1,8318,5582,98349882,0.445243296879428,"higher"
"completely","jumbled",1,8318,64,98355400,8.43340622411535,"higher"
"completely","junk",1,8318,7,98355457,12.7287533912385,"higher"
"completely","justified",3,8316,925,98354539,16.0280018783936,"higher"
"completely","juvenile",1,8318,648,98354816,3.91616768310899,"higher"
"completely","kind",1,8318,1866,98353598,2.00785931143855,"higher"
"completely","knackered",3,8316,113,98355351,28.4359013489227,"higher"
"completely","lame",1,8318,243,98355221,5.80675925338826,"higher"
"completely","landless",1,8318,131,98355333,7.02003974343294,"higher"
"completely","late",1,8318,18259,98337205,0.219522905852258,"lower"
